g-band PS1-11anm 55763.4  0.8  1.3 -1.0 0.3 0.3 -2.0 0.6 0.6 -1.5 1.0 1.6 -3.0 0.5 0.5 -5.0 1.0 0.9 0.9 0.3 0.2  4  1  1  99 36 28 10  7  4 0.05 0.05 0.02 0.010 0.002 0.002
g-band PS1-11aof 55777.1  0.5  0.3 -1.0 0.3 0.3 -2.7 0.5 0.5 -2.6 0.1 0.1 -3.0 0.5 0.5 -4.9 1.0 1.0 0.9 0.3 0.2  3  1  1  99 34 24 10  6  4 3.45 0.18 0.17 0.147 0.015 0.013
g-band PS1-11apd 55789.3  0.8  0.7 -1.0 0.3 0.3 -2.2 0.6 0.6 -3.6 0.0 0.0 -3.1 0.5 0.6 -4.4 0.9 0.8 0.9 0.3 0.2  4  1  1 107 36 27 11  9  4 1.16 0.03 0.03 0.033 0.004 0.004
g-band PS1-11asz 55822.9  0.3  0.3 -1.0 0.3 0.3 -1.0 0.3 0.4 -3.2 0.2 0.2 -3.0 0.5 0.5 -5.0 1.0 1.0 1.0 0.3 0.2  4  1  1 100 35 26 10  7  4 0.88 0.11 0.08 0.074 0.017 0.014
g-band PS1-11awd 55849.3  0.4  1.2 -1.0 0.3 0.3 -2.7 0.6 0.5 -4.0 0.1 0.1 -3.0 0.5 0.5 -4.8 0.7 0.6 0.9 0.3 0.2  3  1  1 108 36 20 10  7  4 0.65 0.02 0.02 0.013 0.004 0.004
g-band PS1-11azd 55880.3  0.0  0.1 -1.0 0.3 0.3 -2.6 0.4 0.4 -4.4 0.3 0.5 -2.9 0.5 0.5 -3.9 0.5 0.5 0.9 0.3 0.2  4  1  1 101 33 27 11  7  5 0.72 0.02 0.02 0.014 0.003 0.002
g-band PS1-11azi 55877.5  0.5  0.5 -1.0 0.3 0.3 -2.1 0.6 0.6 -2.8 0.2 0.2 -3.0 0.5 0.5 -5.2 0.9 1.0 1.0 0.3 0.3  5  2  1  95 35 25 10  6  4 4.01 0.53 0.43 0.179 0.028 0.027
g-band PS1-11azt 55878.8  0.3  0.4 -1.0 0.3 0.3 -2.0 0.6 0.6 -3.4 0.2 0.2 -3.0 0.6 0.5 -5.2 1.0 0.8 1.0 0.4 0.2  5  1  1  95 31 25 10  6  4 1.47 0.10 0.08 0.012 0.026 0.009
g-band PS1-11azv 55876.8  0.7  1.1 -1.0 0.3 0.3 -2.1 0.5 0.6 -3.9 0.1 0.1 -3.0 0.5 0.5 -5.1 0.9 0.8 1.0 0.3 0.2  5  2  1 102 35 31 10  6  4 0.57 0.05 0.05 0.007 0.010 0.005
g-band PS1-11bbg 55888.0  0.3  0.7 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.0 0.1 0.1 -3.0 0.5 0.5 -4.7 1.0 1.0 1.0 0.4 0.3  5  1  1 104 32 27 10  7  4 1.70 0.14 0.12 0.082 0.012 0.011
g-band PS1-12c   55852.4 11.1  9.3 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.9 0.3 0.3 -2.3 0.3 0.3 -4.6 0.7 0.7 1.0 0.3 0.3  5  2  1  86 10  9 16  6  5 0.32 0.16 0.10 0.007 0.002 0.002
g-band PS1-12d   55899.0  5.7  2.1 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.3 0.1 0.0 -3.0 0.5 0.5 -4.8 0.9 1.0 1.0 0.3 0.3  5  1  1 109 30 20 10  6  4 1.93 0.18 0.18 0.029 0.008 0.007
g-band PS1-12y   55924.2  1.6 31.3 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.6 0.1 0.1 -1.8 0.3 0.5 -5.0 2.0 1.1 1.0 0.4 0.3  5  2  1  64 26  4 16  6  6 1.76 1.34 0.14 0.021 0.009 0.010
g-band PS1-12bt  55827.5 15.0 13.5 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.2 0.3 0.4 -3.0 0.5 0.4 -5.0 0.2 0.2 1.0 0.4 0.3  5  1  1  78 16 14 10  6  3 0.81 0.79 0.41 0.001 0.001 0.001
g-band PS1-12rk  55996.2  0.5  0.6 -1.0 0.3 0.3 -2.3 0.6 0.6 -3.9 0.2 0.1 -3.1 0.5 0.5 -5.0 0.7 0.7 0.9 0.3 0.2  3  1  1  97 39 30 10  6  4 0.26 0.02 0.02 0.014 0.003 0.004
g-band PS1-12wn  55999.3  0.6  0.3 -1.0 0.3 0.3 -1.9 0.5 0.5 -3.3 0.2 0.2 -3.0 0.5 0.5 -4.9 1.0 0.9 1.0 0.4 0.3  6  1  1 101 34 25 11  7  5 0.23 0.03 0.03 0.009 0.007 0.006
g-band PS1-12zd  56016.1  0.1  0.3 -1.0 0.3 0.3 -2.2 0.5 0.5 -3.2 0.1 0.1 -3.0 0.5 0.5 -4.8 0.9 1.0 1.0 0.3 0.3  5  2  1 113 31 27 10  6  4 1.69 0.12 0.13 0.015 0.006 0.006
g-band PS1-12zp  56019.4  0.1  0.1 -1.0 0.3 0.3 -2.1 0.5 0.6 -3.2 0.1 0.1 -3.0 0.6 0.5 -5.1 1.1 0.9 1.0 0.4 0.3  6  3  2 100 31 24 10  6  4 1.09 0.11 0.07 0.009 0.009 0.006
g-band PS1-12auw 56080.7  0.4  0.5 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.0 0.2 0.2 -3.0 0.5 0.5 -4.9 0.9 0.9 1.0 0.3 0.3  5  1  1 105 34 24 10  6  4 1.64 0.10 0.07 0.004 0.003 0.002
g-band PS1-12bku 56160.7  0.3  0.2 -0.9 0.3 0.3 -0.5 0.3 0.3 -3.5 0.0 0.0 -3.0 0.5 0.5 -5.3 0.5 0.8 1.0 0.3 0.2  5  1  1 105 20 22 10  5  3 2.46 0.10 0.12 0.007 0.005 0.005
g-band PS1-12bmp 56201.1  0.3  0.5 -1.0 0.3 0.3 -2.1 0.6 0.6 -4.3 0.1 0.1 -2.8 0.4 0.3 -4.4 0.8 0.5 0.9 0.3 0.2  4  1  1  80  8 11 11  7  4 0.64 0.01 0.01 0.012 0.005 0.005
g-band PS1-12bml 56200.8  1.0  3.8 -1.0 0.3 0.3 -2.1 0.6 0.6 -2.6 0.5 0.5 -3.0 0.5 0.5 -5.0 0.9 1.0 1.0 0.3 0.3  4  2  1 100 35 24 10  7  4 0.04 0.02 0.01 0.006 0.001 0.001
g-band PS1-12blz 56201.6  0.8  0.9 -1.0 0.3 0.3 -2.4 0.5 0.5 -3.0 0.0 0.0 -2.9 0.4 0.5 -4.8 0.8 1.0 1.0 0.3 0.2  4  1  1 109 36 24 10  6  4 2.89 0.04 0.04 0.012 0.004 0.005
g-band PS1-12boi 56201.6  0.8  0.8 -1.0 0.3 0.3 -2.3 0.6 0.6 -3.9 0.3 0.4 -2.8 0.5 0.5 -4.3 0.8 1.1 0.9 0.2 0.2  3  1  1 104 39 28 12  8  5 2.01 0.08 0.08 0.007 0.010 0.005
g-band PS1-12bza 56228.5  0.7  0.7 -1.0 0.3 0.3 -2.2 0.6 0.5 -3.3 0.0 0.0 -2.9 0.4 0.5 -4.8 0.7 0.9 1.0 0.3 0.2  5  2  1  93 35 15 10  6  4 1.28 0.08 0.08 0.014 0.007 0.008
g-band PS1-12cey 56237.0  0.4  0.5 -1.0 0.3 0.3 -2.5 0.5 0.5 -2.6 0.2 0.1 -3.0 0.5 0.5 -5.1 1.0 0.9 1.0 0.3 0.2  4  2  1 100 33 25 10  7  4 3.52 0.91 0.51 0.006 0.009 0.004
g-band PS1-13hp  56323.3  0.5  0.6 -1.0 0.3 0.3 -3.0 0.4 0.5 -3.2 0.0 0.0 -3.0 0.5 0.5 -4.9 1.0 1.0 1.0 0.3 0.2  6  1  1 100 33 23 10  6  4 2.33 0.07 0.07 0.015 0.018 0.011
g-band PS1-13vs  56342.7  0.7  0.8 -1.0 0.3 0.3 -2.0 0.6 0.6 -3.6 0.1 0.1 -2.9 0.5 0.5 -4.7 0.8 1.0 1.0 0.3 0.3  5  2  1 110 35 28 10  7  4 1.02 0.05 0.06 0.007 0.008 0.005
g-band PS1-13wr  56300.5  2.5  2.3 -1.0 0.3 0.3 -2.1 0.7 0.6 -4.1 0.2 0.2 -2.8 0.4 0.4 -4.7 0.9 1.2 1.0 0.4 0.3  5  2  1 126 10 11 13  7  5 0.49 0.13 0.12 0.007 0.004 0.004
g-band PS1-13alz 56397.2  0.1  0.1 -1.0 0.3 0.2 -2.1 0.6 0.5 -3.2 0.5 0.6 -3.0 0.5 0.5 -4.5 1.0 1.1 1.0 0.3 0.2  5  2  2 105 34 26 10  7  4 2.01 0.75 0.36 0.005 0.006 0.003
g-band PS1-13arp 56396.6  0.6  0.5 -1.0 0.3 0.3 -2.8 0.5 0.5 -3.0 0.1 0.1 -3.0 0.5 0.5 -5.0 1.1 1.1 0.9 0.3 0.2  4  1  1 100 33 24 10  6  4 1.20 0.12 0.12 0.010 0.017 0.007
g-band PS1-13ave 56404.3  0.1  0.2 -1.0 0.3 0.3 -2.1 0.7 0.6 -3.6 0.0 0.0 -3.3 0.6 0.5 -5.0 0.9 1.0 1.0 0.3 0.3  5  2  1  86 44 29  9  6  4 4.02 0.20 0.20 0.071 0.025 0.030
g-band PS1-13atm 56352.9  0.9  1.1 -1.0 0.3 0.3 -1.6 0.6 0.7 -5.0 0.8 0.7 -3.0 0.5 0.5 -5.6 0.9 0.9 1.0 0.4 0.3  6  2  2  96 33 23  9  5  3 0.42 0.12 0.12 0.147 0.054 0.061
